,Data,Mes,Categoria,Sub_Categoria,Tipo_Categoria,Tipo_Custo,ID_Produto,Qtde_Vendida,PV_venda,Faturamento,Valor_Total,Estoque,Total_Estoque,CMV,Total_CMV,CSLL,Total_CSLL,PIS,Total_PIS,COFINS,Total_COFINS,ICMS,Total_ICMS,ISS,Total_ISS,Total_IRPJ,Total_IRPJ_Ad,Água,Energia,Internet,Aluguel,Telefone,Salários,Encargos,Vendas,Lucro_Bruto,Lucro_Operacional,Lucro_Líquido
2069,2021-10-15,Out,DRE,Imp Vendas,PIS,Custo Variável,150.0,5.0,0.0,0.0,9.29,0.0,0.0,0.0,0.0,0.0,0.0,1.86,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,2021-10-15,Out,DRE,Imp Vendas,PIS,Custo Variável,257.0,2.0,0.0,0.0,21.24,0.0,0.0,0.0,0.0,0.0,0.0,10.62,21.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,2021-10-15,Out,DRE,Estoque,Estoque,Custo Variável,150.0,0.0,0.0,0.0,56.27,2.0,56.27,28.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,2021-10-15,Out,DRE,CMV,CMV,Custo Variável,197.0,4.0,0.0,0.0,563.57,0.0,0.0,140.89,563.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,2021-10-15,Out,DRE,CMV,CMV,Custo Variável,215.0,3.0,0.0,0.0,56.77,0.0,0.0,18.92,56.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,2021-10-16,Out,DRE,Receita,Faturamento,Vendas,171.0,3.0,184.82,554.47,554.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2021-10-16,Out,DRE,Imp Vendas,COFINS,Custo Variável,125.0,2.0,0.0,0.0,54.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.07,54.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,2021-10-16,Out,DRE,Estoque,Estoque,Custo Variável,171.0,0.0,0.0,0.0,27.72,1.0,27.72,27.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2021-10-16,Out,DRE,Imp Vendas,ISS,Custo Variável,266.0,1.0,0.0,0.0,30.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,30.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2021-10-16,Out,DRE,Imp Vendas,COFINS,Custo Variável,266.0,1.0,0.0,0.0,45.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.98,45.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2021-10-16,Out,DRE,Receita,Faturamento,Vendas,125.0,2.0,356.2,712.4,712.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,2021-10-16,Out,DRE,Imp Vendas,ICMS,Custo Variável,171.0,3.0,0.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,2021-10-16,Out,DRE,Imp Vendas,COFINS,Custo Variável,171.0,3.0,0.0,0.0,42.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05,42.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,2021-10-16,Out,DRE,Imp Vendas,PIS,Custo Variável,171.0,3.0,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.0,3.05,9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2021-10-16,Out,DRE,CMV,CMV,Custo Variável,125.0,2.0,0.0,0.0,178.1,0.0,0.0,89.05,178.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2021-10-16,Out,DRE,Imp Vendas,ICMS,Custo Variável,125.0,2.0,0.0,0.0,128.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.12,128.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2021-10-16,Out,DRE,Imp Vendas,PIS,Custo Variável,125.0,2.0,0.0,0.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,5.88,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2021-10-16,Out,DRE,Estoque,Estoque,Custo Variável,125.0,0.0,0.0,0.0,89.05,1.0,89.05,89.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,2021-10-16,Out,DRE,CMV,CMV,Custo Variável,171.0,3.0,0.0,0.0,83.17,0.0,0.0,27.72,83.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2021-10-16,Out,DRE,Imp Vendas,ICMS,Custo Variável,266.0,1.0,0.0,0.0,108.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.9,108.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2021-10-16,Out,DRE,Impostos,CSLL,Custo Variável,125.0,2.0,0.0,0.0,64.12,0.0,0.0,0.0,0.0,32.06,64.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,2021-10-16,Out,DRE,Impostos,CSLL,Custo Variável,171.0,3.0,0.0,0.0,49.9,0.0,0.0,0.0,0.0,16.63,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2021-10-16,Out,DRE,Imp Vendas,PIS,Custo Variável,266.0,1.0,0.0,0.0,9.98,0.0,0.0,0.0,0.0,0.0,0.0,9.98,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2021-10-16,Out,DRE,Impostos,CSLL,Custo Variável,266.0,1.0,0.0,0.0,54.45,0.0,0.0,0.0,0.0,54.45,54.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2021-10-16,Out,DRE,Receita,Faturamento,Vendas,266.0,1.0,605.01,605.01,605.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2021-10-16,Out,DRE,Estoque,Estoque,Custo Variável,266.0,0.0,0.0,0.0,726.01,6.0,726.01,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2021-10-16,Out,DRE,CMV,CMV,Custo Variável,266.0,1.0,0.0,0.0,121.0,0.0,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2021-10-16,Out,DRE,Imp Vendas,ISS,Custo Variável,125.0,2.0,0.0,0.0,35.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.81,35.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,2021-10-16,Out,DRE,Imp Vendas,ISS,Custo Variável,171.0,3.0,0.0,0.0,27.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24,27.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,2021-10-17,Out,DRE,Imp Vendas,ISS,Custo Variável,264.0,3.0,0.0,0.0,70.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.59,70.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,2021-10-17,Out,DRE,CMV,CMV,Custo Variável,264.0,3.0,0.0,0.0,283.13,0.0,0.0,94.38,283.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,2021-10-17,Out,DRE,Receita,Faturamento,Vendas,264.0,3.0,471.88,1415.64,1415.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,2021-10-17,Out,DRE,Imp Vendas,ICMS,Custo Variável,131.0,2.0,0.0,0.0,177.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.98,177.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,2021-10-17,Out,DRE,Imp Vendas,ICMS,Custo Variável,131.0,3.0,0.0,0.0,267.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.04,267.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,2021-10-17,Out,DRE,Imp Vendas,PIS,Custo Variável,271.0,5.0,0.0,0.0,12.79,0.0,0.0,0.0,0.0,0.0,0.0,2.56,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,2021-10-17,Out,DRE,Estoque,Estoque,Custo Variável,131.0,0.0,0.0,0.0,123.66,1.0,123.66,123.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,2021-10-17,Out,DRE,Estoque,Estoque,Custo Variável,271.0,0.0,0.0,0.0,62.0,2.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,2021-10-17,Out,DRE,Imp Vendas,COFINS,Custo Variável,131.0,2.0,0.0,0.0,75.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.57,75.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,2021-10-17,Out,DRE,Imp Vendas,COFINS,Custo Variável,264.0,3.0,0.0,0.0,107.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.86,107.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,2021-10-17,Out,DRE,Estoque,Estoque,Custo Variável,264.0,0.0,0.0,0.0,471.88,5.0,471.88,94.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,2021-10-17,Out,DRE,Receita,Faturamento,Vendas,131.0,3.0,494.66,1483.97,1483.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,2021-10-17,Out,DRE,CMV,CMV,Custo Variável,271.0,5.0,0.0,0.0,155.01,0.0,0.0,31.0,155.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,2021-10-17,Out,DRE,Imp Vendas,PIS,Custo Variável,131.0,2.0,0.0,0.0,16.31,0.0,0.0,0.0,0.0,0.0,0.0,8.16,16.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,2021-10-17,Out,DRE,Imp Vendas,PIS,Custo Variável,264.0,3.0,0.0,0.0,23.36,0.0,0.0,0.0,0.0,0.0,0.0,7.79,23.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,2021-10-17,Out,DRE,Receita,Faturamento,Vendas,271.0,5.0,155.01,775.06,775.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,2021-10-17,Out,DRE,CMV,CMV,Custo Variável,131.0,3.0,0.0,0.0,370.99,0.0,0.0,123.66,370.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,2021-10-17,Out,DRE,CMV,CMV,Custo Variável,131.0,2.0,0.0,0.0,247.17,0.0,0.0,123.58,247.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,2021-10-17,Out,DRE,Imp Vendas,ICMS,Custo Variável,264.0,3.0,0.0,0.0,254.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.94,254.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,2021-10-17,Out,DRE,Estoque,Estoque,Custo Variável,131.0,0.0,0.0,0.0,617.91,5.0,617.91,123.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,2021-10-17,Out,DRE,Receita,Faturamento,Vendas,131.0,2.0,494.33,988.66,988.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,2021-10-17,Out,DRE,Imp Vendas,COFINS,Custo Variável,271.0,5.0,0.0,0.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,2021-10-17,Out,DRE,Impostos,CSLL,Custo Variável,264.0,3.0,0.0,0.0,127.41,0.0,0.0,0.0,0.0,42.47,127.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,2021-10-17,Out,DRE,Impostos,CSLL,Custo Variável,271.0,5.0,0.0,0.0,69.76,0.0,0.0,0.0,0.0,13.95,69.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,2021-10-17,Out,DRE,Impostos,CSLL,Custo Variável,131.0,3.0,0.0,0.0,133.56,0.0,0.0,0.0,0.0,44.52,133.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,2021-10-17,Out,DRE,Imp Vendas,COFINS,Custo Variável,131.0,3.0,0.0,0.0,112.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.59,112.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,2021-10-17,Out,DRE,Imp Vendas,ICMS,Custo Variável,271.0,5.0,0.0,0.0,139.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,139.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,2021-10-17,Out,DRE,Imp Vendas,ISS,Custo Variável,271.0,5.0,0.0,0.0,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,2021-10-17,Out,DRE,Impostos,CSLL,Custo Variável,131.0,2.0,0.0,0.0,88.98,0.0,0.0,0.0,0.0,44.49,88.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,2021-10-17,Out,DRE,Imp Vendas,ISS,Custo Variável,131.0,2.0,0.0,0.0,49.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.72,49.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,2021-10-17,Out,DRE,Imp Vendas,ISS,Custo Variável,131.0,3.0,0.0,0.0,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.73,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,2021-10-17,Out,DRE,Imp Vendas,PIS,Custo Variável,131.0,3.0,0.0,0.0,24.49,0.0,0.0,0.0,0.0,0.0,0.0,8.16,24.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,2021-10-18,Out,DRE,CMV,CMV,Custo Variável,242.0,1.0,0.0,0.0,106.65,0.0,0.0,106.65,106.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,2021-10-18,Out,DRE,Imp Vendas,ISS,Custo Variável,242.0,1.0,0.0,0.0,35.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.55,35.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,2021-10-18,Out,DRE,Imp Vendas,ICMS,Custo Variável,242.0,1.0,0.0,0.0,127.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.97,127.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,2021-10-18,Out,DRE,Imp Vendas,PIS,Custo Variável,218.0,4.0,0.0,0.0,60.28,0.0,0.0,0.0,0.0,0.0,0.0,15.07,60.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,2021-10-18,Out,DRE,Estoque,Estoque,Custo Variável,242.0,0.0,0.0,0.0,639.87,6.0,639.87,106.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,2021-10-18,Out,DRE,CMV,CMV,Custo Variável,218.0,4.0,0.0,0.0,547.96,0.0,0.0,136.99,547.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,2021-10-18,Out,DRE,Imp Vendas,COFINS,Custo Variável,218.0,4.0,0.0,0.0,277.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.41,277.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,2021-10-18,Out,DRE,Receita,Faturamento,Vendas,218.0,4.0,913.27,3653.08,3653.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,2021-10-18,Out,DRE,Imp Vendas,ICMS,Custo Variável,218.0,4.0,0.0,0.0,657.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.39,657.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,2021-10-18,Out,DRE,Estoque,Estoque,Custo Variável,218.0,0.0,0.0,0.0,547.96,4.0,547.96,136.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,2021-10-18,Out,DRE,Impostos,CSLL,Custo Variável,218.0,4.0,0.0,0.0,328.78,0.0,0.0,0.0,0.0,82.19,328.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,2021-10-18,Out,DRE,Imp Vendas,COFINS,Custo Variável,242.0,1.0,0.0,0.0,54.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.03,54.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,2021-10-18,Out,DRE,Impostos,CSLL,Custo Variável,242.0,1.0,0.0,0.0,63.99,0.0,0.0,0.0,0.0,63.99,63.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,2021-10-18,Out,DRE,Receita,Faturamento,Vendas,242.0,1.0,710.97,710.97,710.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,2021-10-18,Out,DRE,Imp Vendas,ISS,Custo Variável,218.0,4.0,0.0,0.0,182.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.66,182.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,2021-10-18,Out,DRE,Imp Vendas,PIS,Custo Variável,242.0,1.0,0.0,0.0,11.73,0.0,0.0,0.0,0.0,0.0,0.0,11.73,11.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,2021-10-19,Out,DRE,Receita,Faturamento,Vendas,256.0,1.0,956.9,956.9,956.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,2021-10-19,Out,DRE,Imp Vendas,PIS,Custo Variável,256.0,1.0,0.0,0.0,15.79,0.0,0.0,0.0,0.0,0.0,0.0,15.79,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,2021-10-19,Out,DRE,Impostos,CSLL,Custo Variável,204.0,2.0,0.0,0.0,169.15,0.0,0.0,0.0,0.0,84.58,169.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,2021-10-19,Out,DRE,Estoque,Estoque,Custo Variável,204.0,0.0,0.0,0.0,281.92,2.0,281.92,140.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,2021-10-19,Out,DRE,Estoque,Estoque,Custo Variável,256.0,0.0,0.0,0.0,143.54,1.0,143.54,143.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,2021-10-19,Out,DRE,CMV,CMV,Custo Variável,204.0,2.0,0.0,0.0,281.92,0.0,0.0,140.96,281.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,2021-10-19,Out,DRE,Imp Vendas,ICMS,Custo Variável,256.0,1.0,0.0,0.0,172.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.24,172.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
